ID,review_body,sentiment
114654,One week and I still can not get my bank and checkbook figures transferred from my Windows format.,negation
11758,After 5 years of loyal use I am very disappointed with Intuit TurboTax. Never again will I look to TurboTax software for my taxes.,negation
121964,The product was installed by a professional computer store and has been working intermittently since.  Half the time it won't start which is very annoying.  I am considering replacing it with Fusion.,negation
13088,"Try as I might, I could not get this program to run.",negation
129502,I never got this thing running. My computer exceeds all of the specs required to work this thing and it crashed and crashed and crashed. Do not purchase this whatever you do.,negation
53069,This really screwed up my computer. It caused it to take over 20 minutes to boot up.  Everything ran super slowly.  I uninstalled it and things returned to normal.,negation
81637,"the wallet can't even take the smallest credit card,,, to small,,, a real waste of money,,, do not recommend and would like to get my money back",negation
12177,It did not work on my laptop even though I ordered the this on recommendation from '' Windows 7 Upgrade Advisor ''  from Microsoft Software.,negation
127626,"This program causes my computers to blue screen. Trend Micro has been contacted twice, but have not responded.",negation
44552,Been using pc matic for a few years now. Keeps pc running well. Used it on family pc's to help others.,negation
133957,"I upgraded to version 5 for Windows 2000, Roxio didn't provide any warning for their &quot;KNOWN&quot; bugs on Windows 2000.  Now, the machine will not boot and Roxio has NO resolution.  Don't buy it for Windows 2000!",negation
70231,"Takes a lot of system resources. Not necessarly during backups but slow to access the program, configure backups and more. I actually prefer Windows 7's backup system.",negation
34177,worked fine for two weeks until my mb gave out. Put  the new 1 tb disk drive in another computer; doesn't boot up; won't format; total loss.This is a retail copy. I expected it to work. very dissapointed. What do I do to get result???,negation
584,"Too slow and not easy to navigate for specific answers. Also, does not answer new update questions relevant to Windows 8",negation
62196,"There appears to be no instructions , tutorials, or FAQs for how to remove the \\""Descriptive Video Service\\"" audio commentary when converting new DVDs.",negation
30604,"it works, but is giving me some things that I do not like",negation
122175,Parallels has been a bit disappointing for me. I installed it on a brand new mac powerbook and it has been very buggy and slow. Nothing I have tried has seemed to improve the performance.,negation
108569,"Never could get this software to work.  Followed instructions, reinstalled and reinstalled downloaded updates and itunes multiple times and finally just gave up.  Gave one star because I could not go any lower. I would not download if even free.",negation
115745,"Don't buy this if you have never had any Spanish.  Also, it won't run on your PC without the CD.  If you lose the CD, they charge $50 to replace it.",negation
112975,I upgraded from a 2006 version. Biggest issue: No select and zoom function anymore. Why did Microsoft disable this important function?,negation
68150,This is not the full copy but just a disk you can use once. I feel cheated. I would not recommend.,negation
71244,Disappointed - Not as intuitive as I expected.  Learning style doesn't work for me.  Might try and find someone else that loves the product and try again using their study sessions as a guide...,negation
111041,This was a waste of money.  I couldn't get it to download correctly on any of my computers.  I have EP/vista.  No help from McAfee so I ordered CA  Security Suite and had great results.  I will not use McAfee again!,negation
62644,"Can not use it in my PC with win 8.  Its not compatible with Win 8,  64 bits.  Im still looking for a good pinball game without luck!!!",negation
63298,"No is more fancy than useful, really complicate to use.  Maybe bacause is my first time using quick books :(",negation
62233,"It's McAfee, this thing should be considered a virus anyway.  Norton products have given me better service, and they aren't a pain in the butt to remove either.",negation
70106,This software is too confusing.  Wished I could have continue with Microsoft Money.  That software was much more user friendly.  This one is not.,negation
93723,not worth the gunpowder to blow it away. total waste of time and money. schould have been split in to 2 sep. programs one for the mouse and one for touch screen!,negation
13915,I've used turbo tax for many years had no issues. This time not happy such a mess to straighten out. Intuit should have pulled this product off market when they discovered problem. I will use again hopefully all good in the future,negation
32514,this pc/cd is a terrible product!!!!!! It completely corrupted my pc that I tried to install it on. I would not recommend it to anyone.,negation
47345,I was not pleased with the results. It pops up with every detail. And it does not block the main viruses. I re-ran another anti-virus application that Bitdefender did not block.<br />I would not recommend this product to another person.,negation
24013,Not able to get it to work!,negation
88427,"No complaints, no complements either.  It's exactly as they described it, and in my opinion it's OK.  I still use it.",negation
31353,"This software WILL NOT work on Windows 7. The add on amazon says it would, when I got it it said on the box it only works on 2000, xp, and vista. Very disappointed with AMAZON FOR FALSE ADVERTISING OR AT THE MINIMUM MISLEADING",negation
59551,"It wouln't even load properly. I tried several times. Help is almost non- existent. A way to load a lot of junk programs on you computer.Beware this product, and generally I'm no complainer, if I write a review, I always am happy with what I get.",negation
121362,"I hate it. It offers no real advantages over XP, is slower, works with less stuff, and keeps getting stuck. I'm downgrading to XP...",negation
46158,"Did not allow pickup of some previous years as promised, so had to fill in a lot that should have been<br />brought forward.",negation
89921,My laptop was slow when I purchased system mechanic. After I installed and ran a few times it got even slower. Now it's at it's slowest ever.,negation
18618,"Minimum system OS required is Mac OS 10.5.8 (Leopard), Mac 10.6.4 (Snow Leopard) or later.<br /><br />3 stars because we were unable to install do to an earlier OS version.",negation
60190,"Not the best, but you can create a decent logo. I also bought 2 other logo software programs and found one no better or worst than the others.",negation
25541,does not work on my computer. But I still have it there.,negation
82130,"this product did not work, was not compatable with newer operating systems, I couldnt get a fix for it either",negation
82254,would not download. Contacted support after 2 days got a simple answer (disable firewall which was in the install instructions which I had done. Waited 2 more days no follow up. Returned it.,negation
59616,It is ok but I cannot say much because didn't have a chance to compare with others and also have to go ahead and see how that works with me,negation
80418,It is difficult to follow and the tutorial is not easy to follow.  My daughter does not like it and it NEVER helped her.  :-),negation
92306,I put this in my cart at $89.99 and the next thing you know it is over 33% (about $30) more expensive.  From looking around this appears to be manufacturer shenanigans and now they have truly lost a customer.,negation
94749,"The recovery disk didn't work hhad to replace mainboard of conputer, so the disk didn't help at all. I'm sure it may have worked if mainboard wasn't the problem.",negation
11001,I like windows 7 but I'm not sure its a genuine copy Not to happy with it I have trouble with the product key Idont use it at all BE VERY CAREFUL WHEN BUYING THIS,negation
94603,I just spoke with Adobe Tech support and they informed me that Amazon marketplace is NOT an authorized reseller for Adobe (he didn't say all Adobe products or just Dreamweaver).  More info about the qualifications needed are here:[...],negation
47316,"The Disk had this on it.&#34; For bundling with computers, digital cameras, scanners, and inkjet printers only. not to be sold separately.&#34; I have not installed it. Should I? Is it a full use Adobe Photoshop Lightroom 5?",negation
32749,ok game. not very good graphics definition.,negation
23958,norton has greatly slowed down my computer . not liking it very much.,negation
55851,Way too confusing and not user friendly. Amazon did their job and job it to me quickly but I don't like the program at all.,negation
122808,Photo Explosion Deluxe 3.0 won't install on some computers.  I have an XP and Vista laptop and the installation is interuppted.  I am not alone in this problem.  Nova can't help.,negation
85595,Had to spend the extra money and upgrade. Could not transfer data to my other computers.this was not clear when I purchased the starter edition.,negation
63328,"No start button, does not start properly every time, too many things hidden that used to be easy to do.",negation
67188,"Kept locking up on my commonly used web pages such as Google and Bing.  I am not a technical computer geek but know basic computer skills and couldn't get the firewall to work for anything, I don't recommend this.",negation
108024,"I ordered this to replace my old FTM software that wouldn't work on my new Windows 7 laptop. The new software would not install also, despite multiple attempts to do so. I am returning it.",negation
40774,Norton charges for helping you now.  They lost a customer as soon as my subscription runs out.,negation
31257,never got it to work..troed several times to get in touch with company to avail,negation
22933,"Common commands, such as erase and copy are not on the main pallet and zero way to ask the tutorial how to locate. Spend the extra on AutoCAD LT",negation
83794,"Looked like the one I wanted, poorly laid out, hard to find clip art, you could look for an hour trying to find the USA flag.  Not worth the money.",negation
15983,Installment code would not work -- send back for refund -- still have to purchase Office,negation
61748,didn't work for my computer it would not even run cd.regardless of instructions it start and then it stop. got try something else for my computer,negation
25950,"These decals are difficult to apply.  They do not fit exactly to the mics, but with a bit of work you can get them to apply smoothly.  Not for the easily frustrated.",negation
113749,"Constant crashing, glitches, and slllloooooowwwwwww[...] you need an OS that works and is reliable, STAY AWAY FROM THIS POS!Never a MS product again.",negation
122645,I was unable to install the software on two brand new machines running<br />VISTA. Is NOT Vista compatible.,negation
92274,"While I have above average skills, this program was harder to use than described.  Nonetheless I found it helpful and was able to complete a few projects.",negation
27604,harder for me to use as I went from 6 to 12 so it has a lot more that I have not got used to but will,negation
92485,I should have read the description more thoroughly.  This only upgrades existing Windows 8 installations. This will not upgrade an earlier version of Windows to Windows 8.  I am returning it.,negation
128016,3rd party data: RMS offers NO UPDATES to MAPS: Claims it can't be done: BS: Many Interstates (3 digit) OPEN FOR YEARS are NOT listed.<br /><br />Spend your $$$ for a quality product that CAN be updated.,negation
38210,The product key was blocked and the seller has not contacted me with status.  Microsoft told me the seller must have the product key unblocked.  So far this has not happened.  I am still waiting to hear from seller.  Not happy with this purchase.,negation
129409,"Does not work with XP SP2, McAfee security Suite and/or Office 2003. Terrible. I spent good money on this and the support is non existent and no fixes on the horizon. <br /> <br />Avoid like the plague. <br />",negation
107631,"If you absolutely need a Hebrew word processor, buy this.  It uses old technology.  Feels like Windows 95 times.  You can really do the same thing with Microsoft Word.",negation
113132,"Within two months, my computer developed a virus and was disabled.  I sent my computer to a repair shop where a technician had to reformat my hard drive and reinstall software.  This was expensive.  I will no longer use Norton 360",negation
11335,Buyer beware. I purchased a physical box with a key because it was cheaper. But the seller sent me a key for the Middle East region and it does not work for US customers. Hoping it's not too late to return it.,negation
117626,"For a basic tax return it seem to work fine, now I am retired, although it does have some idiosyncrasys. Did my first free e-file and got refund promptly. They wanted $20 to e-file state so I sent it in for $5 recorded delivery.",negation
44479,It cost a visit from an IT guy to find our that this program was causing our computer to collapse. He installed a no-cost  program and no problems since.<br />Use the freebe!,negation
59241,I had before the snood game but I lost when my PC died.  I wanted to replace it but I was so disappointed that I rremoved from my hard disk,negation
4664,"This product is a RIP-OFF does not work.  It is for OEM and somehow Micosoft let it install, but will not activate it.  Keeps sending link to buy another product key.  There are no drivers installed.  Cannot use USB or log on to the internet.",negation
126550,Do not order this.  Tech support from broderbund is basically non-existant.  One sorry product.,negation
76350,"Having previously used Print Master I decided to try Print Artist.  I have found that the graphics on Print Artist are juvenile, out of the 375,000 ''sensational graphics'' (as quoted on the box), not one of them can be called 'professional'",negation
59175,"its very hard to learn how to use, it should come with better directions that tell you step by step how to use it. then alot of detail. or nothing at all.",negation
43457,"No, sorry.  It did not.  Very limited selections.  Perhaps the newer version is what I should have selected. I was trying to save money but it was not satisfactory.",negation
22505,"After buying turbo tax again and after being a customer many years, this should be illegal. I am so done with Intuit, I will never use it again and neither will any company I have anything to do with.",negation
83418,Quicken needs to get some good updates and stio chaiging the color and a few words and call it a new version. Can't wait for another company. What happen to MS Money,negation
66026,"This software did not work on my Windows 7 OS and caused many registry problems with installed programs.  Support group tried to assist, but did not work as advertised on my computer.  Item returned to Amazon without difficulty.",negation
127637,"The one thing I don't like is the fact that one cannot make a bitmap or jpg of the Plan View (like if you wanted to email it to someone).  Other than that, it's a pretty fun little program, and quite versatile considering the low cost.",negation
128347,"This program was not what I thought it would be, it is like buying a text book for you child and having them take the review questions at the end of each chapter. It is boring and not interactive like you would expect from a computer program.",negation
10674,its not the windows operating system,negation
44253,I COULDN'T DOWNLOAD PROPERLY. WENT THROUGH THE INSTRUCTIONS CAREFULLY 3 TIMES AND STILL GOT PAGE AFTER PAGE OF SPAM. COULD NOT EVEN GET HELP FROM TEND BECAUSE OF THE SPAM INTERFERENCE. SPAM WOULD OVERRIDE COMMUNICATIONS WITH TREND MICRO ASSISTANCE.,negation
53797,This was an older version and it simply would not install on my computer. I got NO USE out if this item. None.,negation
27272,"this thing wont even load through the cd rom. I have never been so dispointed in my life, I am really dispointed in amazon for allowing this to go through them",negation
112734,"Instead of receiving a CD, I received several 3 1/2\\"" floppy disks.    And no Certificate of Authenticity.",negation
102429,"If you want your computer to run unbelievably slow, and enjoy watching netflix in still frames like a slide show than norton antivirus is for you!",negation
60643,I did not use this product. I gave it to a friend from China. She did not like it too well since everything was in English. No options for the instructions to be in her language. I understand her frustration.,negation
109734,"I like the idea of getting Office 2010 for less money. I decided to go to the web site and download the preload. The web site is NOT there. It does not work. What else can you say. Disk in hand is better than no money, no product.",negation
2413,I am not a fan of this operating system. I booted it up in a VM earlier today and was disappointed to see zero new features and the UI is laggy and bland. This operating system is pretty much a joke.,negation
60467,This game wasn't that great.  I wouldn't purchase it again since the cover looks a lot more fun than the actual games.,negation
62,I was looking for software that would allow me to track members' giving and then print out a tax receipt at the end of each year.  This software could not do this.,negation
118888,"For those of you that have had crashing troubles with the game, there's a patch available [...]    The game itself?  Pretty decent trivia game, multiple choice not the greatest idea...  Graphics are quite dated.",negation
41509,"1. Screws up reports<br />2. Impossible to create budgets using any means<br />3. Hardly works with iphone<br />4. Not intuitive, very difficult to figure out how to use the program",negation
65022,There are some things I like and some that I do not like as It has no business care program,negation
49388,"I purchased this product to replace Windows 8.  The computer would not allow me to replace Windows 8 so I returned Windows 7.  I was advised that since I opened the product, I could not return it.",negation
123145,This product does not work on my computer that runs on Windows XP.  The description should have mentioned that this product will not work on a Windows XP operating system.  I just wasted my money since it doesn't even play.,negation
50056,Caused a blue screen crash (non-recoverable) on my computer. I don't know what else can I say about this software?,negation
130925,i know that you will not find the word &quot;upgrade&quot; anywhere on this page -- but trust me -- this is the upgrade. amazon has goofed this one up.  <br />don't say i didn't warn you.,negation
15184,not clear on how to print the taxes if you want to send them in by mail.,negation
96191,Not bad but nothing sensational...be sure to run on a high powered PC...its a memory hog.<br />Had my brother try it out...same results...it was OK.,negation
10197,"Never been happy with Adobe update prices, got a sufficient discount on amazon.",negation
131461,"This product is not worth the money. They offer a too many what appear to be beta version of utilities. They are slow, system hogs and even outdate. I will not buy from this company again.",negation
4837,HAVE NOT BEEN ABLE TO BOOT MY COMPUTER. MAYBE SOMETHING I AM DOING WRONG SO I WILL KEEP TRYING,negation
49094,I ordered this from Canada. I thought I was buying a program that could be used here as well. I was wrong! I wasted $80!! I think from now on you should verify the shipping address that in fact I do want a program only useable by Americans!,negation
72559,When it says &#34;Old Version&#34; that is not what I thought! Was looking for an older version. So far haven't even used it.Very dissatisfied with my purchase.,negation
102219,I bought this products last month and spend a lot of time on the building website.   The publishing needs to go with their hosting service only. I was very disappointed  that no notice to buyers before purchasing.,negation
44519,"It was listed as being able to be used on a MAC, but it would not have worked on anything from this century.  Ridiculously outdated.  By the time I got around to trying it out it was to late to return it.  Glad it was not expensive.",negation
89012,I wanted to play this game but found myself not knowing what to do so didn't finish it as I couldn't go on. not a good buy for me.,negation
132315,"poor software, no grammar help,confusing and vague.",negation
54598,This might work if you have a faster processor. It sure slowed down my computer. Will not use it. Waste of money.,negation
87509,"I got this to screen capture toturials on how to do things for my job. I does record the screen but the video is choppy, not worth the money",negation
55857,I purchased this item and the seal on the box was opened. No where in the description did it say USED!  but that was exactly what I got. Do not buy from this vendor.,negation
16491,would not run in my computer. I had no problem last year.,negation
31346,"I have windows  vista 64, and I try many times, it id not work",negation
16998,Slowed my computer down.  Had to uninstall to get my computer running back to normal,negation
25919,"I bought the wrong one, I wanted Norton 360 for my 3 computers. Which I bought from amazon. If I had multi-devices this box would have been fine.",negation
71140,Academic student license are all education licensees. Both are free.<br />How do they expect to sell this for people who want to sell their work ?<br />YOU CANNOT SELL YOUR WORK USING EDUCATIONAL VERSION.,negation
108403,"This was really complicated for a person with my computer skills (not very technical).  I finally got some progress, but then gave up on it.  There are better ways to copy tapes to DVDs.  Don't get this.",negation
108823,"This is a total piece of garbage and a waste of time.  Does nothing but the crystals turn to \\""gel\\"" and prevent airflow to cool your laptop by forming to and thus blocking the airvents.",negation
107789,"Very disappointing performance.  Doesn't have all encoders built in, and even for disks it can read it is very unreliable.  Locks up, no support, just worthless.  Complete waste of money, doesn't do nearly what it claims.",negation
118887,"We ordered this because we remembered our older kids loving it and wanted our yougest son to have it.  Well, we never got it to work on our computer.  Maybe it just doesn't work with updated software (Windows Vista), but it was frustrating.",negation
53095,the item never arrived they kept  telling me it was  enroute and  it  did not have tracking number which was lame excuse they then gave me numbers to download it and they were not correct  conclusion this  was bogus,negation
59253,my computer would not load it. tried everything even calling. They told me this software was out dated. Fast delivery,negation
35114,I could not get this software to copy my DVD's - seller refused to allow me to return,negation
116200,I was on vacation when the product arrived and now trying to install the product and it is asking for a 25 digit authorization code.   There is not a 25 digit code on the box.  What gives?????,negation
1448,Has Nero Movie Player but you can't access it unless you upgrade to Nero Platinum. So I found that this is not worth the money spent.,negation
52379,If you read the &#34;fine print&#34; you'll find that this Turbo Tax is not compatible with some versions of MAC OSX.,negation
72632,"I do not know why it would not install, but i will call Panda to see if they sold me a disk that the key code is no longer usable.",negation
10862,Not working.  Cannot get Roxio support.  First said the product was a false copy.,negation
111585,The product is good for using your own artwork (photos) only. There is no provision for printing generic cards.,negation
65202,"Don't be fooled, this is NOT an Adobe product and unfortunately does not play well with Word 2010. I have been unable to successfully create a PDF fr/ Word which is why I purchased the product.",negation
54384,"Bad game, does not work on Computer.  Bought my son this game to put on a brand new computer.  Always locks up, big waste of money.",negation
7692,It's Windows. Not much to say other than that.  Loaded fine on the servers.,negation
47598,Not musical and not a satisfactory computer program either - tutorials are complete bunk - not worth the effort to learn,negation
62154,I thought it would automatically correct problems that it diagnosed as problems. Instead it asks if I want to have Norton 360 make the repairs. Redundant is not what I expected.,negation
65914,It didnt work it said files were no founded i dont recommended. Dont waste ur money seriously. Try something else,negation
6343,"Sorry, This popular photo editor program  ... did not work for me.<br />Had to send it back with great results. Thanks Amazon.",negation
110946,"I would advise NOT buying this software.  I have contacted the company 4 times for help in resolving an issue, and I never got any kind of response.  If you buy it, you should pray that there are no issues for your computer.",negation
53094,I keep getting the message &#34;incomplete activation&#34;. Not able to burn to DVD. I had Power Director 8 and it worked fine. I started using Windows &#34;Live Movie Maker&#34; and it is all I need to convert home video to DVD.,negation
71826,I purchased the product because my new iMac did not have iDVD. I did a custome install so that only iDVD would install. After completing the install iPhoto will not show my photo library. iPhoto will not open at all.,negation
120143,"From the information provided we did not realize we would need a DVD drive.  Our machine has a CD rom, but the program would not load.  So in addition to the cost of the program we had to spend money on a piece of hardware.",negation
80588,Hard to follow you way thru in some areas also found out they had a problem with the program. Not taxpayer oriented,negation
99035,"The program kept referring to a book?  The book was not included, and not to be found.  I got this as a gift years ago FULL PRICE higher than shows now.",negation
42200,"I wouldn't have even given it a one star rating, but no choice.  It crashes ALL THE TIME!  I try to save something and it crashes, I make a document that I like and the next time I go back to it, it isn't the way I saved it!  What is going on here?",negation
109765,I always used this software until Google Picasa 3 came along. Adobe like Microsoft cost to much and always making updates no one wants. For desplaying photo get Picasa 3 it free.,negation
83942,"Cheesy graphics, lousy software. Locks the computer up. I would not waist any money on this product. Trying Rosetta Stone instead. Expensive, but will at least not crash my computer.",negation
