ID,review_body,sentiment
48736,This is very good software that I use all the time along with LR5. I had the last version and the upgrade is very good,positive
63749,"This is a great product!  I've made several videos as well as MP3s using the software that's included.  Here are some of them:  http://youtu.be/S4PPyvsckG0, http://youtu.be/mA00v0uuEWE, http://youtu.be/ew1nz8nGYyQ.  Worth every penny!",positive
126998,Really neat program and it may be a tad over my head right now.  The tutorial is helping a great deal.  I am positive that I will find all the right buttons.,positive
109918,"IF you are a self-publishing author, this software is a must. Great product, arrived in excellent condition and in a timely manner.",positive
8738,Good deal on open box software saved $30 over buying new. Installed on MacBook (early 2009 version) running OS-X v10.10.3 with no trouble.,positive
73528,something you have to have if you want to take an online class.<br />glad I found such a good deal,positive
32290,Great product works as advertised helps with my online courses so I don't have to write notes just say it.,positive
107258,"CorelDraw is an old, favorite graphics/illustration software suite.  It's great for most hobbyists and costs substantially less than professional-quality products.  I recommend CorelDraw.",positive
39132,I run OS 10.6.8 and this Creative Suite 5 was perfect for my needs. I am so pleased it loaded properly and has performed flawlessly.,positive
97022,Worth every penny. Of course I have gone from Office 2000 to 2010 - lots of changes. The easy online tutorials showed great tips and tricks. I'm loving it.,positive
113820,"This was a great deal.  It was shipped fast, and it arrived as promised.",positive
15938,Easy to use and I found it perfect for my needs. I did not run into any problems and was able to finish in a relative short amount of time.,positive
129964,this software gives you the option to use wordperfect of word. it also has the option to use the Norton Anti virus,positive
1711,Works great and  would reorder.,positive
116769,Returns Policy Excellent Product now 100%  Replacement sent first class post at no cost to me  I would definitely use this Company again   David J Merrick,positive
82815,Very nice and user friendly software with proper guidance - I will buy again in coming years as well hopefully.,positive
13258,perfect for touching up pictures.,positive
58863,Nothing to say just &#34;ADOBE&#34;. Works great for what i do. Not as compicated as many say. Grab it and just play with it. Still a very powerful tool for photo rendering.<br />Thank you,positive
39048,Here is a good PC game for anyone who likes to hunt. That's in case the weather is too bad outside for hunting . The graphics and sound is GREAT . I would recommend anyone looking for a deer hunting game,positive
127918,excellent easy to use. only modest improvements over last year. only issue I have is their support which is very expensive for issues that they sbould resolve at no charge.,positive
62643,"I been using Corel products for years.  Their software has always been great. and got at a great price on Amazon ,can,t go wrong.<br /> I love to have Corel Painter ?????",positive
68048,It was nice being able to afford this software so that my computer is protected.  It was easy to install and is working just fine.,positive
134263,"The wait for the new version of FreeBSD is over, this upgrade is great. As always is stable and the improvements SMP were something we really apriciate.  The compability with Linux is much better but keeping with the  tradition Berkeley Unix.",positive
84291,"Great Deal, shipped quickly. I did not purchase the entire package just a loose CD. Thanks for the option. It saved a lot of money and was great.",positive
114559,Fishdom is an Awesome game and so much fun!  I really enjoy the challenges and being able to create my own fish tanks!  Thanks for the many fun-filled hours of enjoyment!,positive
67922,"Third year works great and keeps you advised, highly recommend to family and friends! Love the way it pre checks sites!",positive
50388,"Good for price, and typing this review on the computer I built using it. I would definitely recommend this product. I had issues like everyone switching to it, but like it just the same as Windows 7.",positive
68984,This is one of the best ....better then any other one I have ever use...when having problems they really work with me to get it fix...just great,positive
133530,"I got Windows XP Professional at the Microsoft Launch and installed it over the weekend.  I love how it runs. My computer doesn't freeze up as it did in Windows Me.  So far so good.  We'll see how it works, but so far...I Love It!",positive
57197,[[ASIN:B00E7X9WZU Quicken Premier 2014 [Download]]]Really like the cloud. I am able to keep track of charges on credit cards very quick. Great feature. I have been using quicken for as long ask can remember and never disappointed-,positive
51334,Quicken Premier 2014 is a winner. The software is better then ever. I like the ability to sync your data to a phone app. Keep up the good work.,positive
94483,"Piano for Dummies is great.  It is a very good way to learn basic piano playing,the knowledge of the key and actual playing of such.....It has been a great help for me.",positive
66565,Have been using Office since it's inception. This version works perfectly with my laptop. All files can be used by others versions. I like it.,positive
109578,"I am totally satisfied with this product; this is another upgrade for me and it just gets better every time. The installation was so easy, even on three PC's. Great product & customer service. Go Norton!!!",positive
17119,"It's good. We use it every year, but it should not cost as much as it does.",positive
47100,a great software which provide quick and simple switch between two OS for any user who look for integration among softwares in one device.,positive
27304,I had already installed the 32-bit version on an old box.  This produced the same good results.,positive
18902,Perfect and so easy to use!,positive
8064,A darn good little program.,positive
115912,Very easy to use and works great.  Not flashy but have copied many things without an issue.,positive
133617,my mom just recently bought this great CD rom for me. Soon she started to get mad at me because I stayed on the computer too long playing it.,positive
56332,This is for BUILDING a computer. do your research and you will not be one of those jokes who buys something they have no idea what they are doing.<br />Perfect fit for my i7 4770k build,positive
37928,GOOD deal on Amazon nice procdurct,positive
133221,"I was not sure if it would work with my cdrw, because i have trouble backing up to cds, and my folders was backed up great.<BR>Thumbs up for this software.",positive
110220,This is great software once you learn how to use it.  I am enjoying making the blocks so much.,positive
36693,Arrived as promised in perfect condition.,positive
46206,Much better and easier to use than Taxcut. Much more reliable too.  The price is right and the software is good.,positive
124740,I liked this product so well I ordred the 2007 edition when it became available. The price is great! You get a hard copy for the price of a download.,positive
89363,Not the best and its not the newest but this one is good and does what it says I can't complain.,positive
8825,Great software - received the product on time and as expected!,positive
86204,"So far, so good.  I bought this for my husband and he has gone from chicken pecking to actual correct hand placements.  It is definitely doing its job.",positive
6608,"Great product fixed my system, you still need a driver disk after using this disk though",positive
8935,"Awesome software, sooooo many tools!!",positive
105820,"My computer froze up, and this was the only thing that would get it going again.  Easy to use and worked great!",positive
112953,I have used the Norton Internet Security for the last few years and have never had any problems. It does a great job blocking virus,positive
45646,"Acronis product is great.  Easy to use.  Very capable.  Even if new to BU software You,'ll be up & running in no time.",positive
45775,love these games super fun and addictive and very clean all my children can play and no unwanted surprises.  nice to play without the internet needed,positive
12441,Awesome. Just as promised and arrived before promised date.,positive
119337,"I wanted to wait until the first of year to write off as next year business expense, but the savings were better than the tax deduction. Great purchase.",positive
98577,A VERY GOOD PRODUCT.  HAVE BEEN USING IT FOR MANY YEARS.  HAVE TRIED OTHERS BUT THEY ARE NOT AS GOOD,positive
48869,This version would take the product code from the box. Not the vendors fault. A quick call to Microsoft (yes quick 20-25 min total) and I was stumbling through a nice new operating system. Works great by the way.,positive
48991,"Once I received the product, I realized how easy it was to use - it is a great way to keep the authenticity of the photo",positive
18452,"Actually, I bought and loaded this software and then upgraded it, but never learned to use it as I became very ill for about two years.  I still think the product is great and will eventually get around to using it.",positive
56217,Easier than ever - every small business owner should have this! Reporting is great as well. My accountant loves the way it works for him too.,positive
23263,Great program. Have used Bitdefender for 8 years now. Will buy again.,positive
112846,I am upgrading from S&T 2007. There are some modifications to the program that are nice but not critical. The best improvement is the updated road database. Beyond that much is the same. It is worth the upgrade.,positive
33291,Buy Kaspersky every year.  Came in good condition and on time. Bought 2013 and 2014 and will buy 2015.,positive
70889,was looking for something that would work in Win 7 . it work very good . however the 2nd Cd do they up a lot of space<br />(Bonus Art-2)<br /><br />Would recommend,positive
25238,still a great program-easy to use-highly recommend,positive
61311,Great virus protection at a decent price.  Have relied on Norton Products for several years to ward off malicious PC attacks. Received my purchase in record time.,positive
131185,"Excellent CD ROM. Hightly recommened for those who want to know EVERYTHING about the tabla....including history, tabla styles,and tabla accompaniment (with various types of instruments and vocalists)",positive
32866,I like this version.  I had PSP Pro X3 and didn't care a lot for it.  I like this version much better.  It was a good price.  Amazon delivered on time.  Well please with the product and service.,positive
15609,Excellent for what I needed (iDVD). It is doing its work beautifully. I couldn't find any IDVD version in Apple's Application Store. Thank you Amazon!!!,positive
83575,This is good. Perfect for upgrading your whole computer system in the house. Saves you some money and extends the life of your 10 year old nodes for internet use.,positive
97893,"Act is a very good \\""Sales Force Automation Software\\"" this version is much better that the new one, is simplier and more easy to use, the new version tries to be so \\""smart\\"" that it ends making all things more complicated.",positive
28204,"this price is crazy great for the amount of games, You get alot for the price .It was delivered on time",positive
108672,Purchasing off site from the provider is a good way to save on the yearly fee you would normally have to pay.,positive
35320,"Great product, Nero keeps improving",positive
16780,Worked perfectly with updates for changes in IRS codes.  Very easy to use.  Plan to use Block again next year.,positive
27499,When I used this (a long time ago now) it was great and worked fine.<br />It is currently out of date considering all the improvements made in the new OS Yosemite,positive
38346,This is exactly what I was looking for. It is perfect. I can now browse the web with more confidence.,positive
1616,Vector art images are good however some don't cut that good.,positive
104149,I've used Turbo Tax for 9 years now and have had better results than with a CPA I used once.  Not to say that most CPA's aren't great at their job. For my money as a self-employed home-based business Turbo Tax works great for me.,positive
121620,I haven't used Rosetta Stone products before but I definitely see how they've earned their fantastic reputation. Excellent and very user-friendly.,positive
120390,This version of MS Office has made my life a breeze to keep organized. Great for college students!,positive
42675,"Program worked as is should. Fast loading and looks great.<br />Thanks this is how buying should be. A+++ dealer, would buy from again",positive
62978,It is what my daughter has been looking for it is great great tool for anyone wanting to learn a different language,positive
41008,I had to download it a second time. Other than that inconvenience it has served it's purpose.  It's a great program!,positive
6670,Great game! Good graphics.  Easy to maneuver throughout game,positive
44417,"This product works as advertised, packaging was great. I'm using this program for an upgrade it will work fine for my needs. I'm very happy to be able to use my computer again.....",positive
110249,Parallels on Mac works great. May be system become little slow if you try to do several windows programs otherwise it works great.,positive
46070,"Just awesome. Very easy to install, easy to use. E-file is free. Pretty much done with my tax in couple of hours.",positive
41029,This software work great! I did show different driver which can choose on downloading the dell driver.  I strongly recomened theis seller. they have every hard get software...at a affordble price.,positive
84837,what else would you purchase for such an important exercise of doing your taxes....the interactive feature is great and ability to always review the tax form,positive
114931,The item came quickly and in great condition. I'm extremely satisfied with my purchase and would highly recommend buying from this seller.,positive
115864,"PS4 is great.  Amazon, eh.  You might want to include the word - UPGRADE in your description.  Do you know what upsell means?  Obviously not.",positive
12154,"I have used a lot of home video editing software and I have got to say this is the best I have used so far. Just professional enough to make some really great videos, but simple enough that you don't have have special training to do so.",positive
94395,Not as good as Microsoft Publisher but it's descent if you still have it. Can't make PNG's though as I highly doubt they have a updated version while we inch close to 2013.,positive
21774,This was easy to use and a great deal!,positive
113492,"my kids is 3 years old, is a little confused but is very good learn game, my kid like it, and for the price is excellent , my son teacher recomemded, and me too.",positive
41268,"My old version would not work with newer osx anymore, this one fixes the issue. Still not as good as the windows version but does the job for what I use it for.",positive
75421,The software provides excellent step by step approach in preparing a basic will. It could provide additional features to improve.,positive
129951,"Great program. Just wish the voice recording had more options, like slower playback etc.   <br /> <br />Use it in my Master's program & really helps with organization of all my classes.  <br /> <br />Couldn't do without it!",positive
39832,installed all rightand runs good running windows 7,positive
82330,Shopping experience was very good. Price of this software was lower than the download version. Nothing bothered me at all.,positive
78213,Like this version very much.<br /><br />Do not go to the 2012 as it just does not work as smoothly.<br /><br />Great for windows as I can not write my OWN scripts for backups in Windows the<br />same way I do for Linux :),positive
70120,"I have tried Apple's bootcamp and other software for using Windows on my mac but Parallels is by far the BEST. It doesn't crash or have any compatibility issues, and I get to run both OS X and Windows at the same time. AWESOME!!",positive
2122,nice single person game that is entertaining,positive
105190,I have been using Webroot Window Washer for several years. This software is an EXCELLENT way to clean your computer and keep it running at peak performance! I highly recommend Window Washer!,positive
63773,I can play this for hours in airports or whenever I have lots of time to kill.  It keeps my mind fresh and agile.  People who like word games should love this.  You need a good vocabulary to keep up!,positive
71169,One of my favorites is Bumpen - good puzzle board - I have not had very good luck with newer Hoyle Puzzle games - especially since  I have an older PC.,positive
95258,You can find my map for it on the Contour forums if you look. It works as advertised is easy to program and is a perfect companion to the Behringer BCF2000. I wish all my gear set up this easily and worked this flawlessly.,positive
66748,"as any product from Microsoft, the performance is excellent.<br />I'm fully enjoying and benefitting from the package and highly recommend it",positive
72712,Webroot is great for someone like me. It takes care of the problems without asking me what I want to do. It seems to know that it is smarter than I am about computer systems. It is the best anti virus program I have had.,positive
9431,Fast and in great condition.,positive
36970,This material was great.  I went over it repeatedly and that was all I needed to pass my clep.,positive
79215,I love the program. I owned it but found mine wasn'tworking anymore so had to find a new one. It was shipped promptly and arrived in good condition. I am very happy!! Thank you!,positive
1242,Good product.  Item was exactly as described and arrived on time.  No Complaints.,positive
34081,"has the most used p-shop tools, good for making my newsletters and collages.",positive
43895,"good product and good quality will order again if this item is needed at a future time, thanks for item.",positive
99262,"The Kaspersky product (up to 3 computers) is a good value and easy to install, update and use.  I have used and bought the other two main competitors and like this platform.",positive
89954,"I had hoped for more exciting options for titles and pre-rendered graphics, but as a whole this software works great for vigilante video voyeurs. Simple drag and drop basics, but super deep functions to explore.<br /><br />overall - pretty darn good",positive
113441,Good price and excellent program.  Product was delivered very well protected.  I can strongly recommend this product.,positive
92270,Good for all levels of player. Has some options that I don't understand. Might rate it even higher after more use.,positive
65427,I can't teach my kids math anymore- they are too far ahead of me! This is a great tool.  Highly recommended.,positive
94949,It protect and serves. It is a great antivirus package. It will make sure that nothing goes on your PC that might give you a problem. I wish I had had it on my old desk top computer. It keeps my new lap top running well.,positive
125933,"fairly easy to use, even for this software unsavey dolt. <br />great info on maps <br />took up fair space on my little hard drive",positive
115091,This is a great supplement to my piano students. It make it a fun way to learn theory.,positive
19209,I have used Quicken for several years. More detail than I require. Works great.,positive
39534,"I'm still trying to learn this program but the software and the capabilities are excellent. If I can get a neat image out of this program, anyone can.",positive
17556,"Good production, fast shipping",positive
86766,This has been a great post processing program that's very affordable.  I've edited hundreds of pictures with it and have been pleased at what it can do.,positive
96699,"Every thing I wanted and expected. The two programmes, iWeb and iDVD  deleted from iLife 11 worked perfectly. Installed without any problem at all and was ready to begin almost immediately",positive
47040,This product worked perfectly for what I was looking for.  I wanted to have the discs instead of downloading the program. This product was easy to install on my 3 pc's and I had no problems at all.,positive
31424,Works great and used in a classroom setting for training,positive
31568,A good value but then you have do deal with Microsoft and their license shenanigans when you do an upgrade to you computer.<br />I put a new LCD on my laptop and the silly software made me go and resubmit my key again at the MS sight.,positive
19440,great product...use it every year.,positive
62962,"Item came as promised, in a timely manner and in great shape. I bought it for a friend and he is already on his 5th generation.",positive
40565,"Still getting used to the interface, but this is going to be an awesome image processing tool. It would be even better if you could just use the tools without all the &#34;catalog&#34; stuff, though.",positive
104144,"it was good. it really got to update my computer and it made it better, great update for a great price",positive
34218,This product does a good job and is priced right.,positive
50334,"So far we are very happy with QB - easy to use, great reports, good support if you have questions.",positive
85708,I have used Trend Micro for several years and have recommended it to friends and family.  Does a great job.,positive
113052,"MassUpdater 1.5 is a user-friendly tool that has changed the way I've been able to both update and navigate my website. The perfect tool for somebody who has average technical skills. It's quick, it's easy and I highly recommend it.",positive
25534,"upgrade from previous version, no issues after setup. Everything good.",positive
91683,"Although windows 7 is perfectly capable, the windows 8is very fast and responsive. I would recommend buying a touch mouse or a touch screen.",positive
38821,Re teaching myself excel to help with my job. This video teacher is perfect for me. Clearly teaches each area and provides great practice sections!,positive
78940,"I have used it for years, good product !<br />Most times this meets all my needs and more.<br />Thanks for the great product.",positive
133640,This is a very nice program for at home use.  I would recommend it!,positive
5407,"&#34;Great item, excellent quality. Works well.&#34;",positive
102682,Yeah I love them all. Come on with some new ones for me. It was good. I really liked it. Kinda easy though.,positive
1684,So much fun to have slots at home. Enjoy them without spending a dime in a casino! Good variety of games. Received it very quickly after ordering too. I was impressed!,positive
19772,Have used this program for 3 yrs.  Wouldn't use any other.  Lots of updates and alerts.  Great privacy.,positive
83767,Have been using MS Works for years.  IT IS GREAT.  I'm glad I was able to acquire MS Works from you.<br />Thanks.  GREAT JOB.<br />jc,positive
36832,"Was exactly as described and worked great, will order from seller again.",positive
8776,Good and handy to have in designing labels and lots of other things.,positive
55576,"Received as described , genuine Kaspersky . Loaded into computer with no problems at all. Received item on time as expected. Kaspersky is a good product . I  have been using this product for the last  4 years. I would purchase this item again.",positive
46239,"Despite some of the many negative reviews, I purchased WordPerfect X6 based on my previous experience with using WordPerfect.  I am not disappointed at all. It is so far superior to Word.  The Reveal Codes function itself is worth the cost.",positive
95419,The product arrived very fast-which I love!I was able to intsall it w/no problems & it is working just great!<br />I feel my computer is now safe against so many things that can harm it!!!,positive
85763,"It was a great buy and it woks very well. It's a awesome program. thanks very much for a good program,",positive
122871,It is just as it says.  A pdf scan of all comics.  It's really neat to read some of these again.  Great value and good entertainment.,positive
38127,"It is not the greatest, but for the price it gets the taxes done.  And that is the purpose.",positive
27346,Purchased but already had this in hardback  Works great on Windows 7,positive
10000,Best bang for your buck. $28.72 for top rate protection for 3 computers. You don't need to get a brand that tested in the top ten to be getting great performance.,positive
29565,Love this! Great teaching and learning aid.,positive
29123,Failed NONE of my expectations. Awesome program,positive
34770,I am very pleased with Corel Word Perfect and so very glad that I was able to purchase it.  I had a computer expert convert my old files on my old version of Corel Word Perfect to this new version and everything is working fine.,positive
8964,Great stuff. (Set it up and forget it.) Great way to back-up and restore important files automatically.,positive
85094,Great top of the line very easy to use. Great security software. I would recomend this for everybody. If you want your computer protected get this virus software.,positive
82277,"Love it, have since upgraded but this was a good deal.  I would use them again if I needed to and would not hesitate to do it.",positive
134300,"There is a lot of variety in this program featuring Gotcha Gopher he holds the kids attention, you can build things,paint and color,follow directions and even print out what you make.great for kids 2-6.",positive
52069,"The loaded real easy and works perfect, Fast and smooth.<br />This program is easy to learn with the help of Youtube on how to use Lightroom.<br /><br />Great Program",positive
111442,Gave this to my daughter for her laptop and she loves it and says it works great!,positive
48841,Purchased several versions of turbo tax.  Great product and tax tool.  Very user friendly and great online help and resources.,positive
21628,I installed on my old Mac. works great.,positive
227,Excellent product that I've had for a few months now. WaaaaY less expensive here too! Shop here folks,positive
55448,The software was brand new and loaded with no issues.<br />We haven't activated it yet....BUT...all looks good so far.<br />Thank you!,positive
67719,"It is exactly what I wanted, the delivery was perfectly on time and it was very easy to install it. I will definitely recommend this product. Thank you",positive
46770,This was a great help to us.  It worked well.  It was easy to understand.  I had no trouble and will use it again when the time comes to buy a new pc.,positive
29581,Brought Asa gift sit works pretty good to me!,positive
56635,"I haven't seen any issues with 2014 yet, I upgraded from 2012.  Main feature I wanted was mobile so I can keep up with our spending from anywhere.  Works great so far!  Also I've been playing with amortization and looks great as well!",positive
48498,Nice software package and got me up-to-date within my system.  This program really helps keep me organized.  Everyone should buy a new version.,positive
3801,Excellent for editing HD videos.,positive
130327,"On my 5th use of Lotto Pro I hit 5 numbers in the Florida lotto and won $5,192. Before Lotto Pro I won nothing. Great software.",positive
116544,Pro's - Product is good and has all the features for securing internet sessions from threats and parental controls are excellent.    [...],positive
47437,Works Great for dual platforms running OS and Windows 7 Professional. Must have if using windows software. I use it with Quicken.<br />I use if for Turbo Tax also.,positive
118130,"What can I say?  I ordered the product, it came faster than anything else I have ordered online.  Great to do business with and will do it again in the future for sure!!!!!!",positive
107384,"I run Win 7 on my desktop, but My wife's Lenovo came with Vista.  Win 7 was an easy, smooth upgrade from Vista.<br />Win 7 - very good; Vista - not so good.  Now I can maintain both computers with ease.  Go buy Win 7!",positive
23781,Great software and I greatly enjoyed it.,positive
59662,my laptop currently runs Ubuntu 12.04. altho i got no live cd w/the laptop when i bought it. i ordered this CD today. been using ubuntu 12.04 for 3 weeks now and am totally in luv! the cd will be a good addition for recover and such.,positive
128863,This is my first time using this software.  It allowed me to create my own music even if I wasn't planning on going big.  I enjoyed mixing beats and sampling from CDs.  It is a great product to have.,positive
38447,"Good update policy, they allow you to upgrade to the new version provided you have an active license.",positive
133527,"This is a very good computer game. It is very hard, but fun!",positive
121786,"Seems to be as good as any other anti-virus software I have used. It has Automatic updating, which is a convenient feature so you don't have to do it manually. So far so good.",positive
127220,I have been using and installing quickbooks for about 10 years and I love this edition and amazon's price was great. This is a must for any smallbusiness owner.,positive
62187,"Good product -As described by seller, received promptly and installed without any problems...<br />No problems encountered and after loading new drivers - system works perfectly!<br /> Thanx much!",positive
46001,It's Quick Books.  What else is there to say about it in a review.  It's great for what it does.,positive
87909,"Excellent accounting software! Will support this software and buying more user account in the future, easy to manage and able to generate all kinds of report to show my boss.",positive
123084,"This product is great for a good overview of various languages, to learn the basics.  If you are planning to travel to a number of countries, this will allow you to communicate effectively.  It's definitely worth buying.",positive
24050,"Great program, easy to use",positive
28179,"A fantastic product if you work on your own machine, Great detail and pic's, also I used the on line Parts catalog and found the parts and just take the Part number to dealer to order parts makes it a lot faster..",positive
75759,"Entered all of my information, got refund. I have been using turbo tax for 14 years, great product every time.",positive
42702,Amazon is providing us a great service by offering such software at great prices.  This is the best way I have found to keep our computers at top operating levels.,positive
4906,A great security device to have on your computer.,positive
70599,"In the IT department, we purchase software, technical support books and hardware regularly for use and in order to further develope skills and provide support to our end users. This is a nice addition to our library.",positive
132034,"This is a worthy upgrade.  As usual, all components mesh nicely with each other and are on par with the Window's counterparts.  Actually, PowerPoint actually has more transitions and export options on the Mac version.  A worthy upgrade.",positive
80970,"The price was real  good, did not have a rebate but it was priced low for early in tax season",positive
15501,Great product and service.  Thank You!,positive
120387,Product is great.  I am still learning as it is compicated!!! Wish I had know that you need another program to write to DVD...,positive
45811,Staples is the store that told me to buy the disk from you.  The program is very good. Thanks for having the disk that no one else had.,positive
43623,"Good price, easy to use.  Glad to have an alternative to the expensive checks available through my bank.  Good product.",positive
97020,MS office was loaded at factory but required product key  to activate.. Damn nusiance!  Required purchase of progam to get key.<br />Amazon Service was great as always,positive
57595,Excellent resource to learn language It is a perfect gift to any person that wants to know and learn English-language.,positive
38119,The price is good. The product slows down your computer but does take care of the viruses.,positive
47441,It is extremely simple to use.  It has a lot of great features and helps me keep track of invoices that I need to send out or are past due.,positive
95978,great buy on this software helps to manage expenses and see<br />what your spending the most on in your life good buy,positive
60750,I'm getting the hang of Windows 8 Upgrade.  I'm not much of a techy but the learning curve is fast and enjoyable.  Spend some time with it and repetition is a great teached.  It's great!,positive
41967,This is by far the best software I have used.<br />It doesn't slow down my system and constantly checks for malwares and viruses.<br />Great software!!!,positive
46567,This is meant to go along with your anti-virus. I would not be without it. And it is such a good deal. I would recommend this product.,positive
31274,I really like this software. Great for editing videos.,positive
65557,Works very nice in the background while keeping my computer safe. I also like the vault and backup features it has.,positive
2904,"Worked great and I got at a fraction of the cost because it didn't have a box, and I don't really care as long as it offered me the protection that I need for my PC.",positive
125700,This is a very good product.  I have used it many times already.,positive
9903,Great software. Does the job well.,positive
21838,I LOVED THE PROGRAM BUT IM NOT ENJOYING THE FACT MY COMPUTEER HAS CRASHED ONLY 4 DAYS AFTER RECEIVING IT//...BUT HEY GREAT BUY AND GOOD PROGRAM,positive
58054,"Perfect as described , product was in good perfect condition and reached in perfect timings. Happy to have that, hopefully will do business again",positive
114055,"This product may be old, but it definitely gets the job done. I received this product within five days of ordering it and when it arrived it was in excellent condition. Looking for a decent priced 'word' application...this one works great.",positive
109670,I have used this product for over 4 years and update the version each year.  I have never had a virus and the program is great about notifiying you of suspicious web sites.,positive
67263,Pro 2005 was perfect for updating from 2003 to new computer.  Worked perfect.  Delivery was very speedy. Would highly recommend if trying to switch from old system to newer one.,positive
106064,Good Product been using it for years but never had to buy it before now this year they make you purchase the product or d/l it from their site instead of using it online.,positive
49006,"I am a scrapbooker at heart and have always wanted to try digital scrapbooking so I thought for the right price, I'd like to try the best product on the market.  I was happy to get it when it was being offered at such a good deal.",positive
133086,Adobe did it again. Not only did they make a product that runs great in OS X but they inhanced it and made it better with new features like the heal tool. If you have been waiting to upgrade to OS X because of Photoshop order both right now.,positive
24733,Good buy on year old annual edition for budding photographer daughter.,positive
80022,"this one is right in line with the other big one, wink, wink. cost a lot less than lightroom.  it took a little while to get used to but i really like it and you can use the topaz lab plugins with it.(a nice plus).",positive
10969,Works great and is really fast.,positive
119362,Great price on a product that is a necessary but usually overpriced item.  The deal on this Microsoft product should not be passed up.  Thank you for the savings.,positive
57576,"I got the deluxe version, It is great just like previous versions. Can't wait to try the mobile to go app. Have not had time to look into that yet.",positive
109210,Purchased to work with Windows 7. Easy install and works exactly as advertised. Recognized scanner and worked as it should. PDF reader is good replacement for Adobe Reader. I would recommend to my clients who need a good doc manager.,positive
62956,Exactly what was advertised and exactly what I wanted.<br />I installed this on my desktop and also on my laptop; a nice upgrade from my 03 version.,positive
37753,It was great and worked perfectly,positive
3913,great program it helps my wife so she doesn't have to write so much,positive
