ID,review_body,sentiment
68638,"I hate windows 8, it makes everything a drawn out and horrible, windows do yourself a favor and go back to a prettier version of 7 instead of this horrible piece of f****** s***.",negative
133635,Doesn't work with my PalmVIIx and compaq with Win 2000 pro AT ALL. I would be thrilled to give the complete package to someone @ 50% OFF just to get it off my shelf. I use EasySync 3.0a  from Lotus.  It works great!  gene,negative
77,This product interrupts everything I do on my computer! I hate it and won't but it again !,negative
85740,"I returned this product.  It is junk.  It's hard to install, hard to use, and the calendars it creates don't look good and aren't useful to me.",negative
93310,"I got a bad cd and now the hard copy is worthless!  Had to contact norton and have them delete the program and download a new version.  So any time I have problems instead of being able to use my cd, I need to go through a bunch of crap!",negative
117191,"THs DVD freezes up on my computer (2008 Laptop with Windows Vista).  Also, the words are not spoken in Georgian AND English.  They only state the Georgian word.  I was able to download everything into my iPOD so at least it was not a total waste!",negative
28412,It doesn't work all the time and they want us to keep putting in the product number.,negative
108477,"I meant to give it zero stars but I made a mistake. Bought it, tried it, threw it away. Complete waste of money.",negative
72052,This software is not compatible on modern operating systems. It was a waste of money. Look elsewhere for an assessment generator.,negative
95229,Bought this for Asus Maximus V Gene to try to get virtual 5.1 through the headset.  DOESN'T WORK.  Says that the software couldn't find a supported product.<br /><br />Sigh.,negative
133612,"I have bought two of Mavis Beacon software, and both of them crashes all the time. It is impossible to go from one level to the next one! Also, the manufactures don't offer fixes for these problems. Don't buy it!<BR>Unhappy-mother",negative
2331,It was horrible.  It was loud.  I couldn't not stand it in my neck.  I bought it to help me out at work when my neck was tense.  It never made it out of my house.  Will not by again,negative
35683,Could not get it to install. Invalid Reg key. Don't waste your time and money!,negative
134434,"TextBridge Pro Millennium came highly recommended. However, there's a major glitch in the software and the company doesn't know when it will be corrected. Look elsewhere for another product until some long-awaited  future date.",negative
21809,"I hate it , labels do not stick ,wish I could give it zero",negative
13826,Don't buy this product!  You have to pay extra just to see if you are receiving a refund or if you owe money for your state taxes.,negative
98041,We were very disappointed in the software.(we purchased at Target)  It is boring to listen to and does not have any hands-on problems to follow up the skills it teaches.  Completely worthless at the middle school level.  Do not waste your money!!!,negative
16016,Doesn't work in any of my computers. It downloads but doesn't play.,negative
32182,Self learning a language doesn't work for me.,negative
20515,"Did not install on Windows 7 Pro. Wasted my time with this and really really was looking forward to using it. Do this, do that, change this file name, yada, yada, yada ! Would not load.<br />Dragon 13 not ready for prime time.",negative
124115,A trial version of this came with my Dell laptop.  It seemed to work so I bought a key.  It worked for a while with the key but now it doesn't work at all.  I will uninstall and do manual file backups.,negative
104997,"Ok I have X5,  not X6.  Impossible to un-install X5, except by erasing your HD.  This is is an un-trivial solution to an un-necessary product.  This software is intrusive and annoying.  Don't Buy!!!!!!",negative
117339,You Should note that Intuit will not support this version after April 2009. Otherwise works fine if you don't need any Internet support.,negative
108029,"Don't buy iWork 08. Apple knows that any doc made with 09 version will not open in 08 version, and they refuse to update the 08 software to add compatibility. At least Microsoft products are still backward compatible.",negative
134092,"My 4 yr. old son received this as a birthday gift.  My husband (who is a computer director) took several hours to get it working, we tried it both on a PC and a Mac.  It is very sluggish and doesn't seem to be working correctly.",negative
43838,This is an old program.  It doesn't work with latest Mac OS.  I'm not sure what version of OS it will work on.,negative
72622,"There is something wrong with this disc when I inserted it into my computer everything went hay wire so I uninstalled it and it is sitting on my computer unsure of what to do with it, I guess it was a waste of money....so sad....",negative
101995,This Arthur's Adventure software does NOT work with Windows Vista. Will not install. So don't buy it if you have Vista.,negative
63986,"Had an IT guru here too and even though all the specs on my pc match the requirements, it has just decided it doesn't want to be compatible anyway.",negative
40763,"Really don't like the software .. everything not working .. screen brightness ,volume control ,mouse,etc.. build up a new workstation and fed up with this windows 8.1.. lm using windows 7 in my office working great ..",negative
35515,"It works, but i don't care for it.",negative
87835,"I put this on my windows 7 computer and the quality was horrible.  It did seem like some fun games to play, but it kept stopping.",negative
43079,Did not work at all.  I did try to contact but was of no help at all.  Would not waste your money on it since you can download and create your own on line.,negative
130401,"This was horrible, I installed this and within a 24 hour period, I was slammed with pop-ups and SPAM....And good luck trying to remove it.  Very dissatisfied customer.",negative
88344,There is no Outlook email with this.  Makes upgrading to 2010 office useless and this package is a waste of money for me.  I have to have Outlook.,negative
68474,"I purchased this for a build that is not in my house..<br /><br />In a world without walls and fences, you don't need Window$ and Gate$",negative
50629,"I EXPECTED THE TILE SET UPS TO BE DIFFERENT AS YOU PROGRESSED THRU THE GAME BUT I FOUND THAT THE GRID DIDN'T CHANGE, ONLY THE TILES DID. ALL THE GAMES HAVE THE SAME 3 GRIDS. BORING AFTER THE FIRST 20 MINUTES. SORRY I WASTED MY MONEY ON THIS.",negative
128553,Mayo Clinic Family Pharmacist is so old it does not contain aspirn.  This was last updataed in 1995. do not waste your money <br />I can not believe Amazon would allow such an out of date item be sold.,negative
39041,I don't know what happened.  It didn't work so I called to Quickbooks and they offered me different software. More pricier one. Returned the original one but never get my refund back. Very sad.,negative
115597,"HI,  I hoped that this simple start package would work for me, but it just doesn't do enough to be useful.  I'm sending it back",negative
104127,"Chroma key Stinks, Dumb camera dog is worthless, program works as good as windows live movie maker,and hate's all camera's exept the dumb dog one. It's probably ok for complete noob's, but my word, MAKE THE CHROMA KEY BETTER LIERTECH!",negative
28950,"bought this for our trip this summer.  only used it the first few days, as the interface is awkward, the search is clunky, and it is inferior to the google maps app on my phone.  wish i hadn't wasted my money.",negative
57042,I don't see any of them giving me a short trial what they have done after using this product.<br />all they said are good and worth it. I am a new beginner. Those all comments make me worry without seeing them on real video.<br /><br />Julie,negative
126091,"I have never had a product perform as badly as this one has - it simply is a very slow process, it doesn't deliver an image that is complete or actually makes a boot image as promised.  I want to return it.",negative
82690,"This thing was purchased so long ago, I don't really remember it working that well.  Would NOT buy again!  It probably won't work on today's computers anyway.",negative
63765,"Very cumbersome to use. Slow to load and difficult to program/schedule for automatic operation.  Waste of money.  I switched to Acronis which works well,",negative
111860,This product is crap. It doesn't allow you to make copies of any movies. You can only use it to copy content which you have made.,negative
104305,This was disappointing. I wanted something basic. This takes too much effort to input data initially and each pay period. Waste of money.,negative
34351,I thought this was the answer to my PDF issues. It isn't. You can't fill forms with this so I am still using reader for that function. Too bad. Could have been great.,negative
22631,This is the ABSOLUTE WORST program I have ever used.  It is less expensive than Rosetta Stone and it shows in EVERY way.  Horrible interface.,negative
70782,I ordered this  awhile back and never could activate it.So it's still sitting here in the box and I wound up downloading it from the Kaspersky site. I guess I got  a bad copy or something.,negative
91859,"Un-reliable company, they don't safeguard your original media.<br /><br />Buyer Beware.<br /><br />This company has over-extended itself and does not provide the quality you would expect from a business providing this type of service.",negative
97430,can we sue xoom for misleading about its products?  i purchased the xoom believing that it will convert my files but never did. why Amazon still carries this product...we should sue Amazon too. Don't buy x-oom!it a waste of money.,negative
73087,So my sister buys this for me as an early Father's Day gift and it doesn't detect my iPod!!!!!! If it didn't work for iPod touch then specify that before in its details before its purchased,negative
52841,"Terrible program... didn't work .. codes wrong, too cumbersome, should be retitled Un-Easy Web ! tossed it out...don't bother with this... just flush your money down the drain..",negative
129259,"This software is a P.O.S.  It will not create a \\""recovery point\\"" and takes forever just to crash.  Don't waste your time.",negative
858,Waste of money as its doesn't work on newer versions of iOS.,negative
97446,H&R goes beyond stinking on this pieces of bad software..after wasting 1 hr on this lousy piece of crap..it wont even import my file..wish I could take then to court for wasting my time...,negative
27953,When I buy a game its mine but this game won't play unless you do a bunch of crap then put more stuff in your computer !!! When you sell a game don't try to keep your fingers on it!!! I will never buy from this company again!!!,negative
39920,"This is no longer compatible with Macs with the end of the license agreement, and there is no downloadable update or tech support, making this CD rubbish.",negative
72608,HAD THIS PROGRAM YRS AGO AND IT WAS EASY TO USE..  WAS HAPPY TO SEE IT AND ORDERED..  CAN'T FIGURE IT OUT..  NOT SO SIMPLE..  WASTED MY MONEY..  WILL NEVER USE..,negative
22851,Paid $40.00 and it only does Federal. Turbo wants another $40.00 for state. Very bad investment,negative
57395,Put outlook in as my email for my Gmail account and it downloaded 8000 plus messages from that account. It's defaulted to use One note as the printer wasted a lot of time figuring out how to change.,negative
130264,"If Norton SystemWorks is installed, you can't install Norton Internet Security.  I guess they don't work together.  Both products want to install their copy of Norton AntiVirus.",negative
31123,"This is the worst software I have ever purchased. Terribly buggy, glitchy and overall not that great. Get something else I don't know what... I'm trying to figure out what other options there are myself.",negative
66643,"I hate that it was advertised as Mac compatible and when I received it it was not! SOOO I can't even see if I like it, very disappointed!",negative
54344,"This CD didn't fixed my computer.Pure waste of money,on something that did not work at all.I don't recommend this CD.",negative
85547,I am fairly good and figuring things out. But this was hard for me to use. So its pretty much a waste of money. i tied it a couple times and just gave up.. I wouldnt bother unless you really know computers.,negative
112998,Horrible program.  I dont like microsoft products but Money is way superior to this garbage.  Very frustrating to use.,negative
42993,Could you stop using DRM origins please.....Origin is broken Origin won't even install my game... I had to go through hell spending 3-4 days to find a solution,negative
32279,If you try to back up your computer and do not set the program up correctly as I did the program will delete everything your try to back up to another device. Instructions is worded very bad.,negative
2790,"was mislead by reviews. have it here and it will not work on my computer, a total waste of money",negative
24710,"Both Amazon and the seller did just fine.  But, TurboTax has basically refused to support this year.  I understand, but the IRS doesn't. I need it working.",negative
104828,Very difficult program to learn and navigate even with the tutorials. Unless you like to be frustrated don't buy it.,negative
62294,Horrible product. Cannot activate product via instructions in box. It seems you have to call support and spend hour on phone to get activation to work.,negative
105220,Doesn't work on a 64bit system and I don't believe it will work on a 32 bit but I haven't tried it on my 32 bit machine.,negative
20892,It doesn't work with windows 8.1 going to send it back to amazon,negative
26918,"I Upgraded From Windows 7, What A Mistake. I Hate It.",negative
102216,"Although I like this software, having used it at the office, it would not run on my computer, which has WordPerfect 12.  I seem to have wasted my money.",negative
90596,This is an awful game from awful organization that does not need to be sold to children or families and should be avoided at all costs. Don't buy this game!,negative
9184,"Doesn't come with ANYTHING! No power cable, no pen, no instructions. It's been sitting in the trunk of my car since the day it arrived because I have no clue how to make it work or if it ever did work.",negative
106209,"Doesn't work with Windows 7.  MS talks about \\""work arounds\\"" but it just doesn't work.  Fine if you use older Windows programs, I guess.",negative
31651,Had a bad file and wouldn't run!!!,negative
16145,Hard software to work with unless you watch the tutorial I wouldn't waste my money on it is just upgrade to better software for editing YouTube videos,negative
108206,"This is the same thing as 2007 except for a few thigs that don't work anymore - like freeze panes. If yout old document had frozen, the data above the freeze is gone. They totally detroyed help.",negative
92037,"Not crazy about this game, frustrating, controls don't work well, very touchy, try something else if you want to have fun",negative
17010,"I hate it and  I don´t like it, spend money and get all broken, never use",negative
41593,All I can say is its like a part time employee. Sometimes it works and sometimes it don't. It needs to be fixed right!,negative
30987,"&#34;No video signal.&#34;  Sound comes through fine. Adapter junk. Waited too long to return it, so I wasted my time and money on junk with no support.",negative
104430,Install files failed to download properly.  (According to BD 'Help' this is common.)  Took expert assistance to get installed.  Slowed my machine to a crawl -- when it doesn't just lock up completely.,negative
91508,I have not received this program yet but I do HOPE it works. I just do not understand why when you buy a scanner the programs don't come with them. it's a rip off if you ask me and you did ask me.,negative
40909,"not user friendly, it seems too complicated to use since I am used to the older version.  I don't like it.",negative
113382,"You really need to own the latest version for it to work. I bought version 7, and it doesn't work for anything I've tried so far. When I checked the website I realized that the current version is 12. Oops. Now I'll have to pay more money to upgrade.",negative
94860,Dual monitor support is horrible.  Retina display performance is horrible.  This product is not ready for prime time.  Stick wit 7 which rocks.,negative
103488,I don't know if it is the way I set it up or it is the software but this new version does not play well with the previous versions. For some reason it thinks that the old versions are LOCKED. I have difficulty in unlocking them.,negative
134060,"this game is very dumb. I would want to get sid mieir's gettysburg. the game doesn't even show the guys move, it shows little guys just standing there.",negative
101069,"'Corel Photo & Video Pro X3 Bundle' is a piece of junk.  Crashes all the time, bad performance, don't buy this, STAY AWAY<br /><br />* NOT RECOMMENDED",negative
102892,Don't buy any software on a keycard or OEM preloaded.  You cannot recover if your computer goes down.  Big rip off.,negative
104722,"CD is a very low quality copy of a Microsoft original, Product Key is invalid, don't buy this. Only one star because apparently I can't publish a review that lacks a rating.",negative
87974,The program wouls only install once. I used it a short time but I had to uninstall it. It would not reinstall. I don't know is this is an intentional feature or a defect in the program. In any case it is not nearly as good as a program like Money.,negative
16294,This product will not install. It keeps saying &#34;software didn't install correctly&#34;. I've gone to the website for support as directed and it doesn't address this issue. I'm running windows 8.1.,negative
92867,Doesn't work! It requies a fully funtional computer. Witch defeats the purpose. Windows back-up is better. I don't recomend this,negative
27932,Doesn't work as advertised. I missed the return window and am stuck with the product. Don't buy it. Still years away from being functional.,negative
132753,This product only contains demo software of products that handango wants you to buy.  It is definitely not worth 20 dollars!  Don't buy it!,negative
99945,"I bought the game to pratice bridge and for the last month out of every 40 hands I may have enough points to open twice. I wouldn't recommend this to anyone unless they enjoy getting bad cards, time - after time - after time.",negative
114962,The product was so bad I returned it within 36 hours.[[ASIN:B0013YHNEI Roxio Toast 9 Titanium [OLD VERSION]]],negative
11708,There was no warning that the item does NOT work on most computers.  I wasted this mone.,negative
16997,There is a huge BUST in the Massachusetts State form that has cost me money.  When I try to discuss this with Turbo Tax Representative they HANG UP the phone on me after making me wait for 30 minutes.<br /><br />There GUARANTEE IS RUBBISH.,negative
78306,"You can only use software that is provided with the device, no external mic support and has to be plugged in to work.<br />Honestly the software provided is doesn't but it lags renders slower than most programs and looks very ugly.",negative
102022,I purchased this product from Amazon before I did my homework and found that it will not work (after a frustrating hour trying to download it onto my iMac 07 Leopard) with any intel based iMac.  Wasted money but lessons learned.,negative
37512,HDMI for ps3 doesn't work correctly. Some issue with the sound encoding or something. Can get around it by using component jacks but if you want to use the HDMI for ps3 buy a different capture card.,negative
110282,Haha who still uses Windows?  And really?  you're going to pay almost $200 for this?  Mac OS and Linux are far superior.  Windows is for noobs who don't know how to use a computer.,negative
48801,"I wanted to get access to the programs I had used on windows i.e.: Quickbooks,but it doesn't allow me or explain I do this.",negative
118927,I made a mistake in not reading the reviews before buying this product.  But don't ever buy used Intuit software.  You can't use it at all.,negative
120311,This product had a virus it was not adobe photoshop cs3 extended.  This seller sent out more virus cd than the real ones. DON'T BUY FROM THIS SELLER!!,negative
31689,"Didn't work, it did nothing, I change the boot options on the computer and other things but nothing made it work. Waste of money.",negative
110790,I was hugely dissapointed in this product.  It does not function as advertised.  Please do not waste your money on this.,negative
108187,"If your computer runs Vista, you may want to pass up this software. We tried installing it on our computer and it doesn't work. I tried several different compatibility settings without luck.",negative
48632,The advertisement was vague. It did not say that you had to have DRAGO installed on your computer. Total waste of money Avoid  this product. Amazon should be ashamed of themselves for allowing this to happen.,negative
14215,"If you have a windows 7 and it has expired, buying this upgrade it won't allow you to install the program?! Don't waste your money",negative
54418,"I bought this with the intention of making some slideshows to show on my TV.  Oops, that is only available on Windows!  I hate software that reduces functionality for the MAC.  I would not have purchased it if I had known.",negative
110542,"I don't know was  thinking when i decide try this piece of junk, dont work and only CRASH,CRASH AND CRASH. PLEASE DONT trow your money away wing, better try it with another software more reliable for example SONY VEGAS IS the best.",negative
64004,Forget about any useful technical support. It takes a long time to get nothing of value.  It is about as bad as I have ever experienced.,negative
82237,"There are problems with Microsoft Project 2010; don't use it.  Stay with MS Project 2007 until Microsoft releases its 2013 version, which according to Microsoft, will sove the &#34;buggy&#34; 2010 version.",negative
92654,"I took a very long time to install because it wasn't a microsoft authorized copy. I did get it on, but the computer says I have to register it and that doesn't work. So, I'm not sure how the software will turn out. Ron",negative
21892,Would not switch OS during boot. Just waste of ten dollars!,negative
132200,Will not allow you to electronically file with a state of prior residence.  Did not provide or support many of the forms for Wisconsin.  Really has trouble with W2's from different states.<br />It was a waste of money.,negative
7905,I hate this product but cannot return it. Liked the desktop version but now I'm stuck with this one- it's 2 weeks past the return date. Don't buy it!,negative
63551,Security code doesn't work with Parallels for MAC. Have to buy special version for parallels. This is not documented anywhere.,negative
108491,"The effects were easy to create, but I don't know that I would want to use this program for very many photo projects.  I can't imagine using it often and much prefer the photo program that came with my computer (iPhoto) for every day use.",negative
19424,Waste of time and money nothing new or I shoild say needed since last version,negative
132250,"I had used this product (Turbo Tax) for years, but now with activation, I can't read old returns on my new PC.<br />This new 'activation' assumes I am \\""Guilty Until Proven Innocent\\"".<br />DON'T BUY TURBO TAX !...",negative
122637,This product does not work with Iphoto 08.  No photos show up to pull into the scrapbook.  HORRIBLE CUSTOMER SERVICE - NO PHONE #s to contact - they allow NO RETURNS even when you pay $70 and the product will not work on a brand new computer!!!!,negative
120729,This item was purchased for our church but we had to spend more $ on a diff item because this once freezes and all features do not work. Horrible,negative
50963,It did not work. Not at all. And it's too much trouble to start changing... I don't recommend to anyone.,negative
69268,"No manual, and after registration 30 days later no support unless you pay $30 additional for each service call. [BS] Wasted Money in these financial times, tough to swallow !! This company needs a class action suit",negative
14036,"This is for the 2014 version.  If you have a mac, it will NOT let you print unless you upload your data to Intuit's servers.  Apparently the Windows people don't have this problem; I'm not sure why.  I will not be using their software in the future.",negative
66357,One more multi-game pack I bought that was a waste of money. Supposed to work with windows 8 but does not. If anyone knows of a good multi game pack that works in windows 8 please let me know.,negative
374,Doesn't Work And Came Later Than Expected. Very Upsetting.,negative
112064,"Could not even open a template. Every time I tried, it would tell me to put the program disk in the disk drive. It was already there.  Too bad Broderbund is the only seller of reasonably priced software in this niche.",negative
116068,"I have a background in computers and technology this software is garbage, a waste of money.     Their customer support is non-existent.    Money down the drain",negative
8227,"Bought this item, but the install only brings you to the main godaddy site, and doesn't install anything. I have hundreds of encrypted files and now no way to decrypt them! Does anyone know how to get the actual software?",negative
122050,do not buy this program. it doesn't install and any trouble shooting requires a credit card payment.,negative
